id,name,description,website,established,isOrganic,images__icon,images__medium,images__large,streetAddress,locality,region,postalCode,latitude,longitude,phone,hoursOfOperation,isPrimary,inPlanning,isClosed,openToPublic,locationType,locationTypeDisplay,countryIsoCode,displayName,isoThree,yearOpened,yearClosed
tc0H6U,Karl Strauss Brewing Company,"Karl Strauss Brewing Company has pioneered the San Diego beer scene since 1989 with innovative beer releases like Big Barrel IIPA, Wreck Alley Imperial Stout and Mosaic Session Ale. The brewery has won 64 medals over the past four years and its Red Trolley Ale is one of the most award winning beers in the world. The company is currently ranked #41 on the list of the country’s top craft breweries with sole distribution in California. 2014 is on pace to be another exciting year of double-digit sales growth, with the main brewery tasting room and newly remodeled brewery restaurant in Sorrento Mesa now open. For more information visit www.karlstrauss.com or call the brewery at (858) 273-2739. Share it. Cheers.",http://www.karlstrauss.com/,1989,N,https://s3.amazonaws.com/brewerydbapi/brewery/mtUjck/upload_ibc3gu-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/mtUjck/upload_ibc3gu-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/mtUjck/upload_ibc3gu-large.png,5985 Santa Fe Street,San Diego,California,92109,32.8320492,-117.2312344,858-273-2739,,Y,N,N,Y,tasting,Tasting Room,US,United States,USA,1989,
HJTHzW,Sorrento Mesa,,http://www.karlstrauss.com/PAGES/Eats/SorrentoMesa.html,,,,,,9675 Scranton Road,San Diego,California,92121,32.8965882,-117.2018129,858-587-2739,,N,N,N,Y,micro,Micro Brewery,US,United States,USA,1994,
UY5470,Downtown,,http://www.karlstrauss.com/breweryrestaurants/downtown.html,,,,,,1157 Columbia Street,San Diego,California,92101,32.71745,-117.167106,6192342739,Mon:  11:00am - 10:00pm Tue:  11:00am - 10:00pm Wed:  11:00am - 10:00pm Thu:  11:00am - 10:00pm Fri:  11:00am - 11:00pm Sat:  11:30am - 11:00pm Sun:  11:30am - 10:00pm  Monday-Thursday —  Bar Closes at 11:00p  Friday— Bar Closes at Midnight  Saturday— Bar Closes at Midnight,N,N,N,Y,brewpub,Brewpub,US,United States,USA,1989,
6rnsGR,La Jolla,,http://www.karlstrauss.com/breweryrestaurants/lajolla.html,,,,,,1044 Wall Street,La Jolla,California,92037,32.8469857,-117.2735723,858-551-2739,Mon:  11:00am - 10:00pm Tue:  11:00am - 10:00pm Wed:  11:00am - 10:00pm Thu:  11:00am - 10:00pm Fri:  11:00am - 10:00pm Sat:  11:00am - 10:00pm Sun:  11:00am - 10:00pm  ,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
jBWgPs,Carlsbad,,http://www.karlstrauss.com/breweryrestaurants/carlsbad.html,,,,,,5801 Armada Drive,Carlsbad,California,92008,33.1244883,-117.3140585,760-431-2739,Mon:  7:00am - 10:00pm Tue:  7:00am - 10:00pm Wed:  7:00am - 10:00pm Thu:  7:00am - 10:00pm Fri:  7:00am - 11:00pm Sat:  7:00am - 11:00pm Sun:  7:00am - 10:00pm  Monday-Thursday - Bar Closes at 11:00pm  Friday-Saturday - Bar Closes at Midnight  Sunday - Bar Closes at 11:00p,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
LVFUZJ,4S Ranch,,http://www.karlstrauss.com/breweryrestaurants/4sranch.html,,,,,,10448 Reserve Drive,San Diego,California,92127,33.021301,-117.113249,858-376-2739,Sun:  11:00am - 10:00pm Mon:  11:00am - 10:00pm Tue:  11:00am - 10:00pm Wed:  11:00am - 10:00pm Thu:  11:00am - 10:00pm Fri:  11:00am - 11:00pm Sat:  11:00am - 11:00pm  Monday - Thursday - bar open til 11:00pm  Friday-Saturday - bar open til midnight,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
xoyIik,Temecula,,http://www.karlstrauss.com/breweryrestaurants/temecula.html,,,,,,40868 Winchester Rd,Temecula,California,92591,33.524807,-117.1590379,951-225-7960,Sun:  11:00am - 10:00pm Mon:  11:00am - 10:00pm Tue:  11:00am - 10:00pm Wed:  11:00am - 10:00pm Thu:  11:00am - 10:00pm Fri:  11:00am - 11:00pm Sat:  11:00am - 11:00pm  Monday - Thursday bar open til 11:00pm  Friday-Saturday - bar open til midnight,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
a8h6sB,Costa Mesa,,http://www.karlstrauss.com/breweryrestaurants/costamesa.html,,,,,,901A S Coast Dr,Costa Mesa,California,92626,33.6890819,-117.8952442,714-546-2739,Mon:  11:30am - 10:00pm Tue:  11:30am - 10:00pm Wed:  11:30am - 10:00pm Thu:  11:30am - 10:00pm Fri:  11:30am - 11:00pm Sat:  11:30am - 11:00pm Sun:  11:30am - 10:00pm  Monday-Thursday - Bar Closes at Midnight  Friday-Saturday - Bar Closes at 1:00am,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
CSPv1c,Universal CityWalk,,http://www.karlstrauss.com/breweryrestaurants/citywalk.html,,,,,,1000 Universal Studios Blvd,Universal City,California,91608,34.1360834,-118.3527568,818-753-2739,Sun:  11:00am - 9:00pm Fri:  11:00am - 11:00pm Sat:  11:00am - 11:00pm  ,N,N,N,Y,brewpub,Brewpub,US,United States,USA,,
8FRtPM,Kassik's Brewery,"Kassik's Kenai Brew Stop is housed in a small warehouse, nestled in a clearing in the woods, adjacent to the Kassik’s home in Nikiski.   Frank's passion for brewing began when his wife Debara, bought him a home brew kit for Christmas. Frank was hooked and soon became a proficient home brewer.  They built a 36 X 50 shop in hopes to someday have a brewery.  In May of 2005 Kassik's purchased a used seven barrel system, and then remodeled their building to accommodate the equipment with the help of family and friends.  The brewery opened Memorial Weekend 2006 with their first brew Beaver Tail Blonde, their Moose Point Porter was on tap a few weeks later.    Kassik’s has 8 brews on tap.  We are open 6 days a week during the winter, and daily during the summer (May - August).",http://www.kassikskenaibrewstop.com/,2004,N,https://s3.amazonaws.com/brewerydbapi/brewery/gqUc4A/upload_BHssMI-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/gqUc4A/upload_BHssMI-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/gqUc4A/upload_BHssMI-large.png,47160 Spruce Haven Street,Kenai,Alaska,99611,60.663935,-151.30604,907-776-4055,"Tue - Sat:	12:00 pm	-	7:00 pm  Sun:	12:00 pm	-	5:00 pm",Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2004,
pGCPld,Kat Daddy Brewery,,http://katdaddybreweries.com/,,N,,,,14300 Elsworth St.,Moreno Valley,California,92553,33.913853,-117.270049,909-437-1476,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
BuIyYv,Kauai Beer Company,"Opened in 2013, the Kauai Beer Company is a neighborhood microbrewery producing artisan batches of high-quality craft beer to enjoy in a welcoming atmosphere. Our beer is available in our tasting room, as well as for sale to-go in durable, refillable growlers.",http://www.kauaibeercompany.com,2013,N,https://s3.amazonaws.com/brewerydbapi/brewery/oPxIne/upload_s5YmkH-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/oPxIne/upload_s5YmkH-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/oPxIne/upload_s5YmkH-large.png,4265 Rice Street,"Lihue,",Hawaii,96766,21.9721315,-159.3648757,(808) 245-2337,Wed: 12:00 pm - 6:00 pm  Thu: 3:00 pm - 8:00 pm  Sat: 12:00 pm - 6:00 pm,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2013,
37vxjL,Kauai Island Brewery & Grill,"Located in downtown Port Allen, “The Worlds Westernmost Brewery” and Kauai’s only brewpub, Kauai Island Brewery & Grill is open for business and eager to serve the Island of Kauai’s craft beer drinkers!    Kauai Island Brewing Company (KIBC) has its origins in Waimea Brewing Company, which had been located on the historic Waimea Plantations. When the lease was up, owners Bret and Janice Larson, along with their brewmaster Dave Curry and his wife Christina, decided to come together and become co-owners of their newly created Kauai Island Brewing Company, moving locations to Port Allen where they would have more space to brew the delicious beers they were known for.     After eight months of renovation, Kauai Island Brewing Company has its home in the industrial building complex of Port Allen Center, with an industrial theme to go along with both its surroundings and purpose of crafting quality beers. Its 35-foot high corrugated metal ceilings and walls give it an open and spacious feel. The retro atmosphere with chandelier lights hanging from the ceiling, a catwalk leading to the second story mezzanine over the entrance, and picture perfect views of the sunset over Port Allen bay from the second story window makes it hard to say goodbye to this beautiful place.    We offer up to 10 of our own handcrafted in-house beers as well as several guest microbrewed beers, all on draft. If you can't stay for a pint, that's okay! We sell 64-ounce growlers that you can fill and take with you, as well as kegs available for customer pickup.",http://www.kauaiislandbrewing.com/,2012,N,https://s3.amazonaws.com/brewerydbapi/brewery/fdaHy4/upload_z7Q2gb-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/fdaHy4/upload_z7Q2gb-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/fdaHy4/upload_z7Q2gb-large.png,4350 Waialo Road,Port Allen,Hawaii,96705,21.9033748,-159.594645,808.335.0006,Mon - Sun: 11:00 am - 9:30 pm,Y,N,N,Y,brewpub,Brewpub,US,United States,USA,2012,
57GOSM,Kaweah Brewing Co.,Kaweah brewing Co. is a small scale hand crafted brewery! Every batch is made with finest ingredients available!,http://www.kaweahbrewing.com/,2013,N,https://s3.amazonaws.com/brewerydbapi/brewery/hcuih5/upload_1jCsuk-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/hcuih5/upload_1jCsuk-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/hcuih5/upload_1jCsuk-large.png,1054 E. Walnut Ave.,Tulare,California,93274,36.1930718,-119.3320736,,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
MstViE,KClingers Tavern,,http://www.kclingers.com/,1995,N,,,,304 Poplar Street,Hanover,Pennsylvania,17331,39.798698,-76.992265,717-597-9170,,Y,N,Y,Y,micro,Micro Brewery,US,United States,USA,1995,
zCcJrf,Keegan Ales,"Keegan Ales was founded in early 2003 when Tommy Keegan learned about an empty building in Kingston that nobody would buy because there was a defunct brewery stuck in it! (Although the building was built in the early 1800?s, the building was most recently home to the Woodstock Brewing Company.)    After months of cleaning and rebuilding, Keegan Ales brewed its first batch of beers on August 1, 2003(Tommy’s mom’s birthday) and set out hand-selling beer to local bars and restaurants early September. The first kegs of Old Capital, Hurricane Kitty and Mother’s Milk went to competition at Hunter Mountain that month. Mother’s Milk took home a gold medal and Old Capital was honored with People’s Choice: Best of Show.    After getting the brewery up and running selling draft beer, the crew at Keegan Ales turned their attention to the defunct bottling line. It had been left broken and literally in hundreds of pieces. It took months of pounding, tinkering and countless scratching of heads, but by the summer of 2004, Keegan Ales was available in 12 ounce bottles!",http://www.keeganales.com/,2003,N,https://s3.amazonaws.com/brewerydbapi/brewery/CCuvov/upload_G37Wei-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/CCuvov/upload_G37Wei-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/CCuvov/upload_G37Wei-large.png,20 St. James Street,Kingston,New York,12401,41.931329,-74.012287,845-331-2739,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2003,
Dq3wAX,Keg Creek Brewing Company,"Keg Creek Brewing Company is a microbrewery located in Glenwood, IA that produces small batch craft beer.     We will have an on-site tasting room, serving pints and offering growler purchase and refill. Additional products offered for sale at our location will include 5 gallon kegs, 22 oz bottles, T-Shirts and Caps. Our beer will also be available at many bars and wineries in the local area. Opening planned for August 2011.",http://kegcreekbrewing.com/,2011,N,https://s3.amazonaws.com/brewerydbapi/brewery/mTy5ez/upload_GLQRci-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/mTy5ez/upload_GLQRci-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/mTy5ez/upload_GLQRci-large.png,111 Sharp Street,Glenwood,Iowa,51534,41.0477418,-95.734539,712-520-9029,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2011,
q9mkJy,Keg Microbrewery & Restaurant,,,,N,,,,,Stevens Point,Wisconsin,,44.5235792,-89.574563,,,Y,N,Y,Y,micro,Micro Brewery,US,United States,USA,,
4nEMcq,Kelley Brothers Brewing Company,,http://www.kelleybrewing.com/,1997,N,,,,112 East Yosemite Avenue,Manteca,California,95336,37.7973025,-121.2154551,209-825-1727,,Y,N,Y,Y,brewpub,Brewpub,US,United States,USA,1997,
JQfyvi,Kellys Brewery And BYOB,,http://www.kelleybrewing.com/,,N,,,,3222 Central Ave. SE,Albuquerque,New Mexico,87106,35.07996,-106.608655,505-262-2739,,Y,N,N,Y,brewpub,Brewpub,US,United States,USA,,
vkOn59,Kellys Caribbean Bar and Grill & Brewery,,http://www.kellyskeywest.com/,,N,,,,301 Whitehead St,Key West,Florida,33040,24.557359,-81.8053126,305-293-8484,,Y,N,N,Y,brewpub,Brewpub,US,United States,USA,,
Y47bEa,Kelmer's Brewhouse,,,,N,,,,458 B Street,Santa Rosa,California,95401,38.4419307,-122.7169447,,,Y,N,Y,N,micro,Micro Brewery,US,United States,USA,,
AdpBLQ,Kelsey Creek Brewing Company,,http://www.kelseycreekbrewing.com/,2012,N,https://s3.amazonaws.com/brewerydbapi/brewery/ZKbOS5/upload_lgLF6a-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/ZKbOS5/upload_lgLF6a-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/ZKbOS5/upload_lgLF6a-large.png,3945 Main St.,Kelseyville,California,95451,38.977898,-122.838353,707 245-8402,"Tue - Sat:	12:00 pm	-	8:00 pm  Sun:	12:00 pm	-	6:00 pm",Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2012,
ANqPO1,KelSo Beer Company,"Brewing extraordinary lagers which highlight the simple beauty of well crafted, local beers since 2006.",http://kelsoofbrooklyn.com/,2006,N,https://s3.amazonaws.com/brewerydbapi/brewery/gj68bh/upload_dcQZHw-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/gj68bh/upload_dcQZHw-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/gj68bh/upload_dcQZHw-large.png,529 Waverly Avenue,Brooklyn,New York,11778,40.6823455,-73.9655843,718-398-2731,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2006,
mhZDXS,Kenai River Brewing Company,"Kenai River Brewing Company is a microbrewery specializing in handcrafted ales.  Compliment your adventure, whether fishing, hiking, snow machining, or just relaxing, with freshly brewed beer.    Support locally brewed beer by asking for Kenai River Brewing Company at your favorite bar or restaurant.",http://www.kenairiverbrewing.com/,,N,https://s3.amazonaws.com/brewerydbapi/brewery/5LLJ5X/upload_bysnIF-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/5LLJ5X/upload_bysnIF-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/5LLJ5X/upload_bysnIF-large.png,241 North Aspen Drive,Soldotna,Alaska,99669,60.493759,-151.069757,907-262-2337,"Mon - Sat:	12:00 pm - 7:00 pm",Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
P1I1gt,Kenco Farms Meadery,,rtol.net/kencofarms/,,N,,,,1414 Centralia Road,Sutton,West Virginia,26601,38.6181648,-80.6643625,304-765-7980,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,,
V9XEA3,Kennett Brewing Company,"Kennett Brewing Company believes that everyone deserves extraordinary beer. This philosophy and attitude stems from our founders’ personal journey in craft brewing. Years of pursuing excellent traditional and inventive beers led to the discovery that enjoying the greatest beers was not easily achieved. Ours was a flavor odyssey, searching for representative and unique beer from around the world and bearing whatever cost necessary. Ultimately, the founders of KBC decided to make these great beers themselves. Together they dedicated over 13 years of research, practice, and achievement to develop their own beers to the category of extraordinary. Through a combination of replicating traditional styles and creating innovative interpretations, KBC provides a tasting experience like no other. Our customers have the opportunity to affordably enjoy the finest beers flavors from around the world at a single location. From traditional English styles to the groundbreaking innovations of America’s West Coast, customers explore flavors that may take a lifetime to enjoy. At Kennett Brewing Company, everyone drinks extraordinary beer.",http://kennettbrewingcompany.com/,,N,,,,,Kennett Square,Pennsylvania,19348,39.8467767,-75.7116032,(717) 529-2727,,Y,Y,N,Y,micro,Micro Brewery,US,United States,USA,,
dejdzl,Kentucky Hemp Beer Company,,,,N,,,,,Lexington,Kentucky,,38.048595,-84.500319,,,Y,N,Y,N,micro,Micro Brewery,US,United States,USA,,
sIBGId,Kern River Brewing Company,"The Kern River Brewing Company (KRBC) brings people back to the magnificent simplicities that life has to offer.    From its beginnings, Kernville has been a wild-west town.  Established as a mining settlement in the mid 1800's and continuing as a ranching community through the 1900's, Kernville remains a town of adventure, offering a wide variety of outdoor activities.  On any given day, the outdoor enthusiast enjoys activities ranging from the excitement of whitewater rafting, kayaking, downhill skiing, cross-country skiing, snowmobiling, horseback riding, attending rodeos, windsurfing, water-skiing, mountain biking and climbing.  If a more relaxing day is preferred, people can enjoy fishing, hiking, camping, sailing, antiquing, and bird watching or simply kicking back and taking in the spectacular views of the Sierra Nevada mountain range.",http://www.kernriverbrewingcompany.com/,2006,N,https://s3.amazonaws.com/brewerydbapi/brewery/E1zSFp/upload_m8yLwX-icon.png,https://s3.amazonaws.com/brewerydbapi/brewery/E1zSFp/upload_m8yLwX-medium.png,https://s3.amazonaws.com/brewerydbapi/brewery/E1zSFp/upload_m8yLwX-large.png,13415 Sierra Highway,Kernville,California,93238,35.757512,-118.419213,760-376-2337,,Y,N,N,Y,micro,Micro Brewery,US,United States,USA,2006,
