"id","name","description","website","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","images__icon","images__medium","images__large","extendedAddress","established","yearOpened","mailingListUrl","numberCode","yearClosed"
"8eUkcP","Tuckerman Brewing Company","The Mount Washington Valley of NH's Local Brew. Offering four hand-crafted brews. Available in stores and restuarants in NH, MA & ME.    Tuckerman Brewing Co. brews our beer in the most green manner possible, using as many local ingredients and packaging materials as possible.    In 1998, Tuckerman Brewing Co. was founded with a love of the White Mountains of NH, in particular Mount Washington and the desire to create a fine hand crafted beer","http://tuckermanbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","64 Hobbs Street","Conway","New Hampshire","03818","603-447-5400","Facility tours every Saturday at 3:00pm.","43.9752334","-71.1295899","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/HuvS2Z/upload_OIGz7V-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/HuvS2Z/upload_OIGz7V-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/HuvS2Z/upload_OIGz7V-large.png","","1998","","","",""
"NHwMvH","Tugboat Brewing Company","Tugboat Ale is remarkably different from the glut of pasteurized ""can beer made available by other beverage merchants.  Using the time honored traditions of brewers in Great Britain, our ales retain their freshness because the yeast is allowed to live.  A slow process of fermentation continues in our kegs, allowing the beer to retain an unparalleled freshness.  What's more, we deliberately choose not to filter our beer.  The pasteurization process that strips body and color from beer is a necessary evil in 'big batch' commercial brewing.  But, thankfully, that ain't us. We filter our coffee. Not our beer.","http://www.d2m.com/Tugwebsite/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","711 Southwest Ankeny Street","Portland","Oregon","97205","503-226-2508 ?","","45.5226706","-122.6778031","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"zbfB4i","Tui Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","State Highway 2","Mangatainoka","","","64-(06)-3767549","","-40.42931","175.859711","Y","N","N","Y","micro","Micro Brewery","NZ","New Zealand","NZL","","","","","","","","554",""
"bvNzE9","Tullycross Tavern & Micobrewery","","http://www.tullycrosstavern.com/","N","verified","Verified","2012-01-03 02:41:33","2014-08-31 13:47:13","1487 Pleasant Valley Road","Manchester","Connecticut","06040","860-644-2739","","41.805168","-72.557229","Y","N","Y","N","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/4PNKSG/upload_EIO6qs-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/4PNKSG/upload_EIO6qs-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/4PNKSG/upload_EIO6qs-large.png","","","","","",""
"EF6nNa","Tun Tavern Restaurant & Brewery","","http://tuntavern.com/","N","verified","Verified","2012-01-03 02:41:33","2014-09-26 13:59:09","2 Miss America Way","Atlantic City","New Jersey","08401","609-347-7800","","39.362029","-74.438908","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","1997","1997","","",""
"Uk0aCI","Tunnel Vision Brewery at Pond Hill Farm","Northern Michigan's Microbrewery located just north of Harbor Springs on the beautiful and scenic M119 (Tunnel of Trees Scenic Byway).","http://www.tunnelvisionbeer.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","5699 S Lake Shore Dr","Harbor Springs","Michigan","49740","(231) 526-3276","11am-6pm daily","45.4752719","-85.054638","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/rIOHKI/upload_VmXer4-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/rIOHKI/upload_VmXer4-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/rIOHKI/upload_VmXer4-large.png","","2014","2014","","",""
"qYpbX1","Tunner's Guild Brewing Systems","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Saint Paul","Minnesota","","","","44.943829","-93.093326","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"SsYPgS","Tuppers' Hop Pocket Brewing Company","An interest in history and beer led Bob and Ellie Tupper to  a quest throughout the United States and Europe to talk to brewers and sample classic examples of traditional brewing styles.  In 1978 they began taking formal tasting notes on each new beer they could find.    By the early 1990s the Tuppers had tasted and evaluated over 6,000 beers and visited hundreds of breweries.  They had found many excellent beers, but envisioned an ale that no one had made—one that would encompass bold American flavors and traditional European brewing techniques.  They asked Old Dominion Brewing Co., which they felt was one of the very best craft breweries in the country, to work with them to develop this ideal ale.  Tuppers’ Hop Pocket Ale was the result.      In 1997 the Tuppers again worked with the Old Dominion brewers to create Tuppers’ Hop Pocket Pils, based on the Keller or Hefe Pils style of Northern Bavaria, but with a unique American boldness to the flavor.    The Tuppers live in Bethesda, Maryland, where Bob teaches history.  Ellie works in Washington as a production editor of scientific books.  The Tuppers still travel and taste beers and now have notes on over 14,000 different brews.","http://tuppersbeers.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6404 Redwing Road","Bethesda","Maryland","20817","301-229-2027","","38.973459","-77.127249","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/7JTum5/upload_qUmoG7-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/7JTum5/upload_qUmoG7-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/7JTum5/upload_qUmoG7-large.png","","","","","",""
"9K0AXZ","Turkey Hill Brewing Company","Located just minutes from downtown Bloomsburg and Bloomsburg University off of Exit 236 on Interstate 80 and directly adjacent to The Inn at Turkey Hill,  Turkey Hill Brewing Company Pub & Grille offers casual dining in a unique atmosphere as well as some of the area’s best craft beer brewed on site.","http://turkeyhillbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","991 Central Road","Bloomsburg","Pennsylvania","17815","570-387-8422","Mon - Thu:	4:00 pm - 11:00 pm  Fri - Sat:	4:00 pm - 12:00 am  Sun:	4:00 pm - 9:00 pm","41.024693","-76.426771","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/Oxwo6X/upload_Rh2G1P-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Oxwo6X/upload_Rh2G1P-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Oxwo6X/upload_Rh2G1P-large.png","","","","","",""
"hPnNZK","Turm Gastro GmbH","","http://www.stumms-brauhaus.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Saarbrücker Straße 16","Neunkirchen","","66538","","","49.343565","7.18011","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","","","","276",""
"eLQsxO","Turm-Brauhaus","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Neumarkt 2","Chemnitz","Sachsen","D-09110","","","50.826891","12.88854","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2004","","","276",""
"5CHDpt","Turnagain Brewing","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Anchorage","Alaska","99507","907-868-2773","","61.15121","-149.814321","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"hW01zK","Turning Gear","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Lodi","California","","209-327-9900","","38.13016","-121.275999","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"suLSdR","Turoni's Main Street Brewery","Turoni's Pizzery & Brewery takes great pride in serving you, and we thank you. We are dedicated to warm and friendly service to our guests by employees who give a damn. We pledge to provide the best products at the best value. If we are not proud of it we WILL NOT serve it!    Turoni's pizza has been made in Evansville for over three decades, yet never before has the recipe been reproduced by commercial establishments because of the difficulties involved in preparation.    Turoni's has been able to overcome these difficulties to share with you a freshly made pizza crust that is crisp and light enough to hold our secret sauce, gobs of gooey mozzarella cheese, and your favorite ingredients (including a few exotic ones) to make what we call ""Our Specialty"", Turoni's thin crust pizza. This flavor and texture makes Turoni's pizza very unique.","http://www.turonis.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","408 N Main St","Evansville, IN","Indiana","47710","(812) 424-9871","","37.977294","-87.563993","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/VPzmsA/upload_tknnvN-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/VPzmsA/upload_tknnvN-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/VPzmsA/upload_tknnvN-large.png","","","","","",""
"zLCcMb","Turoni's Pizzery & Brewery","Turoni's Pizzery & Brewery takes great pride in serving you, and we thank you. We are dedicated to warm and friendly service to our guests by employees who give a damn. We pledge to provide the best products at the best value. If we are not proud of it we WILL NOT serve it!","http://www.turonis.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","408 North Main Street","Evansville","Indiana","47711","(812) 424-9871","Mon - Thurs: 11:00am-11:00pm   Fri: 11:00am-Midnight  Sat: Noon-Midnight  Sunday: 4:00pm-11:00pm","37.98119","-87.563889","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/HQrlRz/upload_AgA85B-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/HQrlRz/upload_AgA85B-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/HQrlRz/upload_AgA85B-large.png","","","","","",""
"Jpiq8l","Turoni's Pizzery & Brewery","Turoni's Pizzery & Brewery takes great pride in serving you, and we thank you. We are dedicated to warm and friendly service to our guests by employees who give a damn. We pledge to provide the best products at the best value. If we are not proud of it we WILL NOT serve it!","http://www.turonis.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","408 North Main Street","Evansville","Indiana","","812-424-9871","","37.9814226","-87.5639123","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/2SuKYt/upload_j5FeN2-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/2SuKYt/upload_j5FeN2-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/2SuKYt/upload_j5FeN2-large.png","","1963","1963","","",""
"vfNxhc","Turtle Anarchy Brewing Company","Turtle Anarchy Brewing Company is a family owned microbrewery in Franklin, TN specializing in craft brewed ales.","http://www.turtleanarchy.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","216 Noah Drive","Franklin","Tennessee","37064","(615) 595-8855","Thu - Fri: 5:00 pm - 10:00 pm  Sat: 4:00 pm - 10:00 pm","35.895023","-86.866865","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/gPIMJE/upload_e8bL2F-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/gPIMJE/upload_e8bL2F-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/gPIMJE/upload_e8bL2F-large.png","Ste. 140","2012","","","",""
"w9ReIC","Turtle Dist Co/Jalehouse Beers","","http://www.jalehousebeer.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3816 Flamingo Ave","Sarasota","Florida","34242","941-993-4046","","27.299152","-82.553994","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"YTASRd","Turtle Mountain Brewing Company","he Story Behind Turtle Mountain Brewing Company  TMBC is the end result of way too much dreaming (and drinking) on the part of the proprietor, Nico Ortiz. Starting with a student exchange to Germany when he was 16, he has dedicated his life to the pursuit of good beer. This brewpub is the result of over 23 years of ""market research"" in hundreds of bars, brewpubs, breweries, garages, and beer festivals all over the world.    The name "" Turtle Mountain"" comes from the Tewa name for Sandia Peak. Alfonso Ortiz (Nico's father) was born and raised at Oke Owingeh, north of Espanola, and one of six Pueblos that speak Tewa. Nico's father's Indian name was ""Oku Pin"", which translates as "" Turtle Mountain"". As a tribute to his father, who provided the inspirational and financial means to open the pub, Nico has named it Turtle Mountain Brewing Company.","http://www.turtlemountainbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","905 36th Place SE","Rio Rancho","New Mexico","87124","505-994-9497","","35.242565","-106.664416","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/emd8iK/upload_WFiEor-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/emd8iK/upload_WFiEor-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/emd8iK/upload_WFiEor-large.png","","1999","1999","","",""
"AmtGb4","Turtle Stone Brewing Co","","http://www.turtlestonebrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Vineland","New Jersey","","","","39.48619","-75.026144","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/UCNQUJ/upload_cvRzES-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/UCNQUJ/upload_cvRzES-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/UCNQUJ/upload_cvRzES-large.png","","2011","2011","","",""
"n6c4kV","Tustin Brewing Company","Tustin Brewery began in 1996 and is Tustin's most popular place to meet, eat and drink the best brews in Orange County. Our mug club is over 1200 members strong!","http://www.tustinbrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","13011 Newport Ave","Tustin","California","92780","714-665-2337","Monday-Friday 3-6  Thursday 6 - Close 	  Sunday-Thursday 10 pm - Close","33.7493994","-117.8110242","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/jdCivW/upload_5PqX1P-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/jdCivW/upload_5PqX1P-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/jdCivW/upload_5PqX1P-large.png","Suite 100","1996","1996","","",""
