"id","name","website","established","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","numberCode","description","phone","yearOpened","images__icon","images__medium","images__large","hoursOfOperation","extendedAddress","yearClosed","mailingListUrl"
"zbBOK0","Canterbury Aleworks","http://www.canterburyaleworks.com/","2012","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:02","305 Baptist Hill Rd","Canterbury","New Hampshire","03224","43.3860038","-71.5145683","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Steve Allman is the owner, brewer, head bottle washer, and creator of New Hampshire’s most innovative showcase nano-brewery, producing the finest ales using local ingredients, wood and waterpower in grand style!  Check our website for current hours and what's on tap.    Visit the brewery for a tour to learn more about brewing and our unique, sustainable brewing process.    Join with fellow beer lovers!   “Think Outside the Bottle!”TM   is our “Community Supported Brewing“   growler subscription program offering the widest selection of sustainably produced, local beer anywhere and much, much more!","(603) 491-4539","2012","https://s3.amazonaws.com/brewerydbapi/brewery/c6piYj/upload_eDAHro-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/c6piYj/upload_eDAHro-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/c6piYj/upload_eDAHro-large.png","Sat:  3:00pm - 6:00pm Sun:  3:00pm - 6:00pm  Sat - Sun: 3:00 pm - 6:00 pm","","",""
"grCeLv","Canton Brew Works","http://www.cantonbrewworks.com/","2014","N","verified","Verified","2012-01-03 02:41:33","2014-09-04 10:43:28","8521 N Lilley Road","Canton","Michigan","48187","42.3492884","-83.4598685","Y","Y","N","Y","nano","Nano Brewery","US","United States","USA","","New nanobrewery and taproom coming to Canton, MI in 2014!","","2014","https://s3.amazonaws.com/brewerydbapi/brewery/m8UhZL/upload_7Zl435-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/m8UhZL/upload_7Zl435-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/m8UhZL/upload_7Zl435-large.png","","","",""
"qbDFbx","Canyon Creek Brewing","http://canyoncreekbrewing.com","2013","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:03","3060 Gabel Rd","Billings","Montana","59102","45.744294","-108.5925207","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Canyon Creek Brewing is Billings, Montana's first built-from-the-ground-up brewery and tap room.","(406) 656-2528","2013","https://s3.amazonaws.com/brewerydbapi/brewery/Bplvw6/upload_dB1P7B-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Bplvw6/upload_dB1P7B-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Bplvw6/upload_dB1P7B-large.png","Daily  2:00-8:00 pm","","",""
"YP7CZW","Cape Ann Brewing Company","http://www.capeannbrewing.com/","2004","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","11 Rodgers Street","Gloucester","Massachusetts","01930","42.6114111","-70.6652468","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Visit our brew house, enjoy a pint, and take a free tour! Taste our specialty craft beers on draft and brewed on premise. Growlers and growler refills are available. Beer whose bold flavor and character reflects the spirit and courage of the sailors of the North Atlantic fishing fleet, Fisherman's is a tribute to hard work and a salute to friendships that endure. Cape Ann Brewing Co. is an award-winning, family-owned, microbrewery in the heart of downtown Gloucester on Cape Ann, Massachusetts","866-233-7636","","https://s3.amazonaws.com/brewerydbapi/brewery/HCYbHl/upload_Btkzfu-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/HCYbHl/upload_Btkzfu-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/HCYbHl/upload_Btkzfu-large.png","","","",""
"Aiq0ix","Cape Cod Beer","http://www.capecodbeer.com/","2004","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1336 Phinneys Lane","Hyannis","Massachusetts","02601","41.677908","-70.310435","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Cape Cod Beer is about Beer. Its about brewing the best beer possible, on Cape Cod, for people who love Cape Cod. Its about having fun, and following Todd’s calling (and passion) to brew beer professionally. Its about sharing that experience with those we meet along the way that feel the same way about beer as we do.    Cape Cod Beer is Cape Cod's only microbrewery, with beer on draught in and growlers between Plymouth and Provincetown.","508-790-4200","2004","https://s3.amazonaws.com/brewerydbapi/brewery/jFLgkw/upload_5a3w1C-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/jFLgkw/upload_5a3w1C-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/jFLgkw/upload_5a3w1C-large.png","","","",""
"n2YosO","Cape Fear Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","550 October Dr","Willow Spring","North Carolina","27592","35.562041","-78.622314","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","","","919-639-8136","","","","","","","",""
"PMHd1p","Cape May Brewing Company","http://www.capemaybrewery.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1288 Hornet Road","Cape May","New Jersey","08242","39.0030582","-74.9129248","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","We are Cape May County's first and only microbrewery serving South Jersey. Our beers are made in small batches and are hand crafted with the finest ingredients. We are just a small team, in a small warehouse, who share the same vision to make the finest quality beer possible.","610-308-2621","","","","","","","",""
"1g0RBG","Capital Brewery","http://www.capital-brewery.com/","1984","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:03","7734 Terrace Avenue","Middleton","Wisconsin","53562","43.094848","-89.5165838","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Located in a former egg processing plant building, Capital Brewery produced its first brew at 6:30 pm, April 17, 1986.    The brewhouse features two copper brewing kettles. These units, now over 50 years old, were originally used at the former Hoxter Brewery located in Germany.    At the heart of the operation is a group of loyal and hard working employees dedicated to producing the high quality beer that Capital Brewery is known for.    Most of the beers brewed here at Capital consist of traditional ingredients, water, malted barley and wheat, hops and yeast. However, we do believe in experimentation to develop unique beer styles and varieties. We invite you to enjoy one of our beers in our brewery or take some home for a true Capital experience.      Capital Brewery was established with an important mission in mind. Wisconsin has a great heritage of being a lager beer producing state. We want to carry on this tradition by producing beers with a strong German stylistic emphasis and yet be open to other variations.","608-836-7100","1984","https://s3.amazonaws.com/brewerydbapi/brewery/tWHPRC/upload_3aST6E-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/tWHPRC/upload_3aST6E-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/tWHPRC/upload_3aST6E-large.png","Tue:  4:00pm - 9:00pm Wed:  4:00pm - 9:00pm Thu:  4:00pm - 9:00pm Fri:  4:00pm - 9:00pm Sat:  12:00pm - 5:00pm Sun:  12:00pm - 5:00pm  Monday: CLOSED TO THE PUBLIC  Tuesday: 4:00pm-9:00pm  Wednesday: 4:00pm-9:00pm  Thursday: 4:00pm-9:00pm   Friday: 4:00pm-9:00pm  Saturday: 12:00pm-5:00pm  Sunday: 12:00pm-5:00pm","","","http://visitor.r20.constantcontact.com/manage/optin?v=001QKOUjm76P7aUowbU3bchMmLlIKSnJ2dJN7B3SnkK1I-Dde4Q3J1O8o_MbR3cMmc9UYntPMmGLsuW8he0ZzVEDAGaJ2Jp9MbLzBs7xf-IS0iQq4FuDhj02K5Wn2ywuNqT"
"dzjFKh","Downtown","http://www.capcitybrew.com/","1992","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:04","1100 New York Ave, NW","Washington","District of Columbia","20005","38.9008274","-77.0275612","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Washington DC's first brewpub since prohibition, Capitol City Brewing Co. opened its doors in 1992. Our first location still stands in Downtown DC, at 11th and H St., NW. Our company policy is to bring the fine craft of brewing to every person who lives and visits our region, as well as treating them to a wonderful meal and a great experience.","202-628-2222","1992","https://s3.amazonaws.com/brewerydbapi/brewery/Vq0Dad/upload_xGzfpJ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Vq0Dad/upload_xGzfpJ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Vq0Dad/upload_xGzfpJ-large.png","Mon:  11:00am - 12:00am Tue:  11:00am - 12:00am Wed:  11:00am - 12:00am Thu:  11:00am - 12:00am Fri:  11:00am - 1:00am Sat:  11:00am - 1:00am Sun:  11:00am - 10:00pm  Monday: 11am-12am  Tuesday: 11am-12am  Wednesday: 11am-12am  Thursday: 11am-12am  Friday: 11am-1am  Saturday: 11am-1am  Sunday: 11am-10pm","","","http://capitolcitybrewingcompany.fbmta.com/members/UpdateProfile.aspx?Action=Subscribe&InputSource=w"
"gctUBh","Shirlington","http://www.capcitybrew.com/","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:05","4001 Campbell Ave","Arlington","Virginia","22206","38.8410237","-77.0870327","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","703-578-3888","1992","","","","Mon:  11:00am - 12:00am Tue:  11:00am - 12:00am Wed:  11:00am - 12:00am Thu:  11:00am - 1:00am Fri:  11:00am - 1:00am Sat:  11:00am - 1:00am Sun:  11:00am - 10:00pm  Monday: 11am-12am  Tuesday: 11am-12am  Wednesday: 11am-12am  Thursday: 11am-1am  Friday: 11am-1am  Saturday: 11am-1am  Sunday: 11am-10pm","","",""
"GJS3U8","Captain Lawrence Brewing Company","http://www.captainlawrencebrewing.com/","1995","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","99 Castleton Street","Pleasantville","New York","10570","41.126041","-73.7896449","N","N","Y","Y","micro","Micro Brewery","US","United States","USA","","Captain Lawrence beers are craft brewed in Pleasantville New York. We offer tastings and tours on Fridays from 4pm to 7pm, and Saturdays from 12pm  6pm.","914-741-BEER","1995","https://s3.amazonaws.com/brewerydbapi/brewery/kTRptV/upload_Lzo2Qn-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/kTRptV/upload_Lzo2Qn-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/kTRptV/upload_Lzo2Qn-large.png","","","2012",""
"zQvU1t","","http://www.captainlawrencebrewing.com/","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:12:05","444 Saw Mill River Rd","Elmsford","New York","10523","41.0700703","-73.815193","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","(914) 741-2337","2012","","","","Tue:  2:00pm - 7:00pm Wed:  2:00pm - 7:00pm Thu:  2:00pm - 7:00pm Fri:  2:00pm - 7:00pm Sat:  12:00pm - 6:00pm  Tue - Fri: 2:00 pm - 7:00 pm  Sat: 12:00 pm - 6:00 pm","","",""
"bxldJ5","Main Office","http://www.parrotbay.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Norwalk","Connecticut","","41.117744","-73.4081575","Y","N","N","Y","office","Office","US","United States","USA","","","","","https://s3.amazonaws.com/brewerydbapi/brewery/FHzSic/upload_wW0dNj-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/FHzSic/upload_wW0dNj-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/FHzSic/upload_wW0dNj-large.png","","","",""
"sdArdZ","Captured by Porches Brewing Company","http://www.capturedbyporches.com/","2007","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","40 Cowlitz","St. Helens","Oregon","97051","45.8613328","-122.7978764","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","In the past three years, Captured by Porches Brewing Company has grown from a community homebrewer's club into a steadily growing family-owned brewing company whose finely crafted beer is currently distributed in both Columbia and Multnomah counties. The last three years have blurred together but one distinct factor has emerged – that we have learned more about who we are – as people and as a company. Our position as Portland's smallest brewery has earned respect within the community, and we appreciate that. In our position as the definitive ""underdog"" in the Portland beer scene, we have learned to compete with larger micro breweries by consistently producing excellent products made with local and organic ingredients. We strive continuously to minimize our negative effect on the environment, both in our personal lives and in our production methods. Almost all of the waste generated by our brewing process is either eaten by animals, re-used, or recycled. Plus, we are the only NW brewing company at this time (that we know of) that is using only returnable bottles to distribute our product in.","971-207-3742","2007","https://s3.amazonaws.com/brewerydbapi/brewery/7w7trb/upload_UxUitD-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/7w7trb/upload_UxUitD-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/7w7trb/upload_UxUitD-large.png","","#B","",""
"Uwtfn0","Carbondale Beer Works","http://www.carbondalebeerworks.com","","N","verified","Verified","2012-01-03 02:41:33","2014-08-27 12:19:51","647 Main St","Carbondale","Colorado","81623","39.400645","-107.2131392","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Beer Works is located in the heart of downtown Carbondale at 647 Main St. We are committed to providing our customers with world class food and craft beer. Our food menu features a variety of unique food which utilizes the local and organic resources from the valley and Colorado. Our house made beers are made with only the finest ingredients.","970-704-1216","","https://s3.amazonaws.com/brewerydbapi/brewery/0scl2v/upload_duGCkH-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/0scl2v/upload_duGCkH-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/0scl2v/upload_duGCkH-large.png","Mon:  4:00pm - 11:00pm Tue:  4:00pm - 11:00pm Wed:  4:00pm - 11:00pm Thu:  4:00pm - 11:00pm, 11:30am - 12:00am Fri:  11:30am - 12:00am Sat:  11:30am - 12:00am Sun:  11:30am - 12:00am  ","","",""
"ug4lTz","Carbondale Craft Beer","http://www.littleegyptbeer.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-08-27 12:27:16","137 Bluffs Winery Rd.","Ava","Illinois","62907","37.8883846","-89.4948169","Y","N","N","Y","nano","Nano Brewery","US","United States","USA","","Here at Carbondale Craft Beer, we are beer lovers, too and we know every beer lover demands a high quality craft beer. Our brewery, in Southern Illinois, delivers the finest examples of American craft beer with each and every pint that bears the ""Little Egypt"" name.","","","https://s3.amazonaws.com/brewerydbapi/brewery/5XyrSa/upload_BWJuAh-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/5XyrSa/upload_BWJuAh-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/5XyrSa/upload_BWJuAh-large.png","","","",""
