"id","name","description","established","isOrganic","images__icon","images__medium","images__large","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","numberCode","yearOpened","extendedAddress","mailingListUrl","yearClosed","isoCode"
"8yIWus","BBC East St Matthews","The original Bluegrass Brewing Company opened in 1993 at this location, 3929 Shelbyville Road, near Westport Rd., & Chenoweth, & Breckenridge Lanes. It is the city's oldest remaining brewpub and was the first to make a significant mark on the national brewpub and microbrewery scene. Louisville's best beer is made at this location, and large glass windows in the back dining room allow you to witness the brewing operation. The headbrewer is Jerry Gnagy, assisted by Sam Cruz and Cody Mingus.","1993","N","https://s3.amazonaws.com/brewerydbapi/brewery/ERW6Da/upload_fjjbGe-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ERW6Da/upload_fjjbGe-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ERW6Da/upload_fjjbGe-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3929 Shelbyville Rd.","Louisville","Kentucky","40207","502-899-7070","Sunday -Thursday: 11 AM -11 PM (kitchen closes at 10)  Friday and Saturday: 11 AM -1 PM (kitchen closes at 11)","38.252999","-85.654044","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://www.bbcbrew.com/","","1993","","","",""
"f78xIY","BBC Theatre Square","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","660 South 4th Street","Louisville","Kentucky","40202","502-568-2224","Monday - Thursday: 11 AM -10 PM  Friday - Saturday: 11 AM -11 PM  Closed Sunday","38.246998","-85.758183","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","2006","","","",""
"HQrlRz","BBC 3rd and Main","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","300 West Main Street","Louisville","Kentucky","40202","502-562-0007","Monday - Thursday: 11 AM – Midnight  Friday - Saturday: 11 AM – 1 AM  Sunday: Noon – 9PM","38.256433","-85.755058","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","2010","","","",""
"YhxPMZ","Bluejacket","Brewery and Tavern in SE Washington, DC. Opening 2013.","2013","N","https://s3.amazonaws.com/brewerydbapi/brewery/ETtkIW/upload_OCPs5E-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ETtkIW/upload_OCPs5E-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ETtkIW/upload_OCPs5E-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","300 Tingey St SE","Washington","District of Columbia","20003","(202) 524-4862","Mon - Fri: 11:00 am - 1:00 am  Sat - Sun: 12:00 pm - 1:00 am","38.8751116","-77.0006155","Y","N","N","N","micro","Micro Brewery","US","United States","USA","http://www.bluejacketdc.com/","","2013","","http://neighborhoodrestaurantgroup.us2.list-manage.com/subscribe?u=d879a39f766b935628a8d1295&id=eb7332cb6d","",""
"ILA8I5","BlueTarp Brewing Co.","","2012","N","https://s3.amazonaws.com/brewerydbapi/brewery/yJ1zJK/upload_hoQZBr-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/yJ1zJK/upload_hoQZBr-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/yJ1zJK/upload_hoQZBr-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-11 10:27:42","731 E College Ave","Decatur","Georgia","30030","(404) 669-6740","","33.7738077","-84.2835313","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.bluetarpbrew.com/","","2012","","","",""
"3nRNeV","Bluetick Brewery","We are Maryville's first brewery and Tennessee's first brewery cooperative ready to pour this spring, 2014.","2014","N","https://s3.amazonaws.com/brewerydbapi/brewery/jlJEfk/upload_XlhITP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/jlJEfk/upload_XlhITP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/jlJEfk/upload_XlhITP-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-11 10:33:53","1509 East Broadway","Maryville","Tennessee","37804","(865) 314-0397","Tue: 10:00 am - 6:00 pm  Wed - Sat: 4:00 pm - 11:00 pm","35.7701715","-83.9587378","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.bluetickbrewery.com/","","","","","",""
"lI1L4J","BNE Brewing","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Danville","California","","925-984-1296","","37.831619","-122.004775","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","",""
"HgqXPO","BNS Brewing & Distilling Co.","Craft Brewery and Small Batch Distillery","","N","https://s3.amazonaws.com/brewerydbapi/brewery/WWDfnY/upload_O6HmTt-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/WWDfnY/upload_O6HmTt-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/WWDfnY/upload_O6HmTt-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","10960 Wheatlands Ave","Santee","California","92071","(619) 956-0952","Open 7 Days a Week Sun-Mon 12-9pm/Fri & Sat 12-10pm.","32.846657","-116.958345","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.bnsbrewinganddistilling.com/","","","Suite 101","","",""
"Nbk9Dk","Boak Brewing Co","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","262 Wanaque Ave","Pompton Lakes","New Jersey","07442","973-570-6381","","41.003803","-74.292354","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://boaks.com/","","","","","",""
"zvSxNB","Boaks Beverage","We believe that one beer does not fit all food or all times of year. We will produce beers that will challenge your taste buds and expand your knowledge of pairing beer and food.","2007","N","https://s3.amazonaws.com/brewerydbapi/brewery/mwMASO/upload_chqYNN-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/mwMASO/upload_chqYNN-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/mwMASO/upload_chqYNN-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","262 Wanaque Ave, Rear","Pompton Lakes","New Jersey","07442","973-570-6381","","41.003974","-74.291753","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.boaksbeer.com/","","2007","","","",""
"cFBlWc","Boathouse Brewery LLC","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-09-26 13:01:47","47 East Sheridan Street","Ely","Minnesota","55731","218-365-4301","","47.9032466","-91.8656449","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://www.boathousebrewpub.com/","","","","","",""
"FAazG9","Boatrocker Brewery","Boatrocker Brewery are a small, family owned and run microbrewery in Melbourne's south-east. We make world class, international award winning beers, without compromising on the quality of the ingredients. Hopefully you can join us on the journey that is craft beer.","2008","N","https://s3.amazonaws.com/brewerydbapi/brewery/Tzy7eJ/upload_iKR5Li-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Tzy7eJ/upload_iKR5Li-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Tzy7eJ/upload_iKR5Li-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","51 Macbeth St","Braeside","Victoria","3195","+61 3 9580 4339","","-38.003652","145.11376","Y","N","N","Y","micro","Micro Brewery","AU","Australia","AUS","http://www.boatrocker.com.au/","36","","","","",""
"T40912","Boatyard Brewing Company","Boatyard Brewing Company is on a journey to create superb craft beers through the exploration of artistic fermentations    We are focused on creating the best possible craft beers while keeping with tradition and adding our own artistic flair. Boatyard Brewing Company is also committed to making a positive impact on our community.","2011","N","https://s3.amazonaws.com/brewerydbapi/brewery/wWoti4/upload_SGwpXV-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wWoti4/upload_SGwpXV-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wWoti4/upload_SGwpXV-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","432 East Paterson","Kalamazoo","Michigan","49007","(269) 808-3455","","42.3032838","-85.5770902","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://boatyardbrewing.com/","","2011","","","",""
"EYuZg3","Bobcat Cafe & Brewery","Located at the heart of the Green Mountains, we have the unique pleasure of serving handcrafted beers along side homemade food that is fresh and creative. Our brewmaster, Mark Magiera, uses high quality grains, hops and yeast strains to create up to a dozen true to style beers. With his unending expertise, Mark is passionate and innovative without losing the tradition behind each style. In the kitchen, we work hard to bring consistency and quality to the table. We focus on local ingredients to enhance our creative comfort food.    The Bobcat Cafe and Brewery opened ten years ago as a community supported business. Today, we strive to support and enhance the community by hosting benefit dinners and by providing a comfortable spot where local people can meet and socialize. Our 100 member Mug Club is a testament to the dedication of our regulars.","2002","N","https://s3.amazonaws.com/brewerydbapi/brewery/qlEuN1/upload_klH0wG-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/qlEuN1/upload_klH0wG-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/qlEuN1/upload_klH0wG-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-26 13:03:14","4 Main Street","Bristol","Vermont","05443","(802) 453-3311","Bar opens daily at 4pm    Sunday - Thursday  5:00 PM - 9:00 PM    Friday - Saturday  5:00 PM - 9:30 PM","44.1331567","-73.0784259","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://www.bobcatcafe.com/","","","","","",""
"7ve76t","Bocholter Brauhaus","","1998","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kaiser-Wilhelm-Str. 25","Bocholt","North Rhine-Westphalia","46395","","","51.832499","6.615698","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.bocholterbrauhaus.de/","276","","","","",""
"qsdNpU","Boddington's Brewery","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/T4xiWS/upload_xUX7aW-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/T4xiWS/upload_xUX7aW-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/T4xiWS/upload_xUX7aW-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Strangeways Brewery,","","Manchester","","0161 828 2000","","53.4812116","-2.2309679","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","","826","","PO Box 23","","",""
"TCMByv","Boerne Brewery","We are a microbrewery nestled in the Texas Hill Country. We are small and intend to stay that way. We are from Boerne. We will be brewing in Boerne. Our beer is for the people that live in, work in, and visit Boerne.  We are painfully/cheerfully close to completing construction. We will continue to post updates and pictures as things go along.","","N","https://s3.amazonaws.com/brewerydbapi/brewery/OMyQoC/upload_6v1LcP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/OMyQoC/upload_6v1LcP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/OMyQoC/upload_6v1LcP-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Boerne","Texas","","","","29.78956","-98.729334","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://boernebrewery.com/","","","","","",""
"5W508M","Boettcher Brewing Co, LLC","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Winona","Minnesota","","","","44.051295","-91.638594","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","",""
"0tKnKg","Bog Water Brewing Co.","","2012","N","https://s3.amazonaws.com/brewerydbapi/brewery/grCeLv/upload_PrupUW-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/grCeLv/upload_PrupUW-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/grCeLv/upload_PrupUW-large.png","verified","Verified","2012-01-03 02:41:33","2014-10-01 14:18:14","2858 S Forrest St","Westport","WA","98595","(360) 268 - 7082","Wed:  12:00pm - 8:00pm Thu:  12:00pm - 8:00pm Fri:  11:00am - 8:00pm Sat:  11:00am - 8:00pm Sun:  11:00am - 8:00pm  Closed on Monday and Tuesday.","46.8594356","-124.1086043","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://bogwaterbrewery.com","","","","","",""
"4XxcxC","boGler's Brauerei","","2011","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Am Tiefen Moor 4","","Uetze","31311","05147-978919","Tuesday-Saturday 10:00am-8:00pm.","52.44973","10.143172","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://boglers.jimdo.com/","276","","","","",""
"hpnoHn","Bohemian Brewery","The Bohemian Brewery is a Microbrew Brewpub Craft Brewery in the Salt Lake valley brewing traditional European Style Lagers (Czech & German/Bavarian) with a great European style restaurant, patio and tavern serving traditional European dishes. We have a packaging facility onsite where we specialize in quality craft canned lagers.","2001","N","https://s3.amazonaws.com/brewerydbapi/brewery/h6xAmH/upload_mcHEU6-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/h6xAmH/upload_mcHEU6-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/h6xAmH/upload_mcHEU6-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","94 East 7200 South","Midvale","Utah","84047","801-566-5474","","40.6207965","-111.8880479","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.bohemianbrewery.com/","","","","Sales@bohemianbrewery.com","",""
"6UQcqZ","Böhmisch Brauhaus Großröhrsdorf","","1887","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Bahnhofstraße 11","Großröhrsdorf","Saxony","01900","","","51.14508","14.02988","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","http://www.boehmisch-brauhaus.de/","276","","","","",""
"K9WcRE","Boiler Room Brewpub","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2100 Casino Drive","Laughlin","Nevada","89029","1-702-298-4000","","35.172162","-114.5726908","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","",""
